id,username,created_at,lng,lat,text
1517420319128289280,SSHANDA1,Fri Apr 22 08:29:31 +0000 2022,77.095086,28.6384895,@p_sahibsingh @narendramodi @PMOIndia @AmitShah @JPNadda @BJP4Delhi Divine view.         May Waheguru grant your all wishes .
1517420327713665024,Deckle_Edge,Fri Apr 22 08:29:33 +0000 2022,88.352242,22.6127055,@gokhanarer Could not have agreed more to this 😊👍
1517420330146734080,debadityo,Fri Apr 22 08:29:33 +0000 2022,77.095086,28.6384895,@Shathrunjaya @dallascfp Thanks!
1517420335708401668,Akshayb75196194,Fri Apr 22 08:29:34 +0000 2022,88.352242,22.6127055,@curlykrazy07 happy birthday to https://t.co/QklsMOrgP2
1517420338719735808,Hifsabegum,Fri Apr 22 08:29:35 +0000 2022,72.098744,34.0628185,@Attique44 @UOM_LowerDir_KP @eclubmalakand 😊 i know https://t.co/BPIKeoi6Dz
1517420348345438209,sidmotin,Fri Apr 22 08:29:38 +0000 2022,88.217684,22.7089855,@DelhiCapitals @TheJSWGroup 1 Warner2 p Shaw3 Sarfaraz 4 pant5 Powell6 lalit7 axar8 thakur9 kuldeep10 khaleel11 fizz
1517420352036433920,AshikAh60415740,Fri Apr 22 08:29:38 +0000 2022,88.950485,25.2115505,If anyone is interested in giving me some early feedback on an NFT project I have been working on over the weekend.… https://t.co/Fb3yTzrrJX
1517420358311497734,hamzarais2020,Fri Apr 22 08:29:40 +0000 2022,78.48587599999999,28.918439,It's amazing news
1517420361725673473,debadityo,Fri Apr 22 08:29:41 +0000 2022,77.095086,28.6384895,@GuruNGovernance @dallascfp Thanks!
1517420367689568256,Habibaislam1876,Fri Apr 22 08:29:42 +0000 2022,91.18243050000001,23.456111,#Bangladeshibtsarmy love from Bangladesh 🇧🇩🇧🇩🇧🇩we are purple you🥰 https://t.co/kTk029Y9c3
1517420372039127040,RizwanaTausif,Fri Apr 22 08:29:43 +0000 2022,72.35549850000001,30.864107500000003,My son was especially in Lahore to attend IK'S Lahore Jalsa  and sent me this. Truly unbelievable! https://t.co/CR7RJJcrik
1517420383938437121,MarkPickardLife,Fri Apr 22 08:29:46 +0000 2022,127.679,26.2122,"Just posted a photo @ Naha, Okinawa https://t.co/Lp6MxL19kv"
1517420396848500736,MdParwe92847838,Fri Apr 22 08:29:49 +0000 2022,85.81129849999999,25.904118500000003,Hello World! https://t.co/GpDpYOhCpA
1517420401428549632,DeepakD45746133,Fri Apr 22 08:29:50 +0000 2022,85.75738150000001,19.8297495,"@samarth_verma Sir 🙏 Hope Everything Goes Well . Always interested to Meet U ,but not get the opportunity 🙏"
1517420409297453056,baiswarAbhi_sp,Fri Apr 22 08:29:52 +0000 2022,77.498726,28.545556,This show will continue till next election. Always entertainment 😊
1517420410358300672,brijwhiz,Fri Apr 22 08:29:52 +0000 2022,73.910077,18.5081615,@mcurie @akkiman @amazonIN @AmazonFresh That there is the power of Pune 4. In villages like ours aaj ayega is the only input.
1517420420877930501,AmishaJim,Fri Apr 22 08:29:55 +0000 2022,90.328709,24.098380499999998,@bts_bighit @BTS_twt #bangladeshibtsarmy #bangladeshibtsarmy #bangladeshibtsarmy #nangladeshibtsarmy… https://t.co/tDOZhy1g5z
1517420429178118144,ashwinkmr555,Fri Apr 22 08:29:57 +0000 2022,75.0684065,32.657848,Always do something new in ashilion style Jai ho https://t.co/3B5Yl4TYmD
1517420432797757440,Tr55605962,Fri Apr 22 08:29:58 +0000 2022,105.65542500000001,20.9746605,Vote for your favorite K-celebrity at BAA https://t.co/mSBxkzlbWS
1517420450925748225,miaomiaohenku,Fri Apr 22 08:30:02 +0000 2022,116.64285749999999,39.337211499999995,good https://t.co/RRkOoDKBJ7
1517420453249564672,rajbirkhaliya,Fri Apr 22 08:30:03 +0000 2022,75.65129999999999,29.2751575,"FREE YOURSELF FROM DEPRESSION AND ANXIETY.#GodMorningFridayTo know more, download our Official App""Sant Rampal… https://t.co/LDnBYXsCIP"
